Unnamed: 0,text,label
1519,đóng_gói cẩn_thận nhận nguyên thùng nguyên hộp date tít tận 2022 yên_tâm lắm,"[1, 0, 0, 0, 0, 1, 0]"
1520,nhận hàng bé thích mua thanks,"[0, 0, 0, 0, 0, 0, 0]"
1521,giao hàng nhanh đóng_gói sản_phẩm đẹp chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
1522,sản_phẩm tốt nha mọi người 5sao nha sản_phẩm dùng chụp dc,"[0, 0, 0, 1, 0, 0, 0]"
1523,hộp sữa móp méo mất mấy gần mua hay như_vậy chất_lượng sữa ok,"[1, 0, 0, 1, 0, 0, 0]"
1524,thời_gian giao hàng nhanh_chóng chat lượng sản_phẩm tốt gia hợp_lý,"[1, 1, 0, 1, 0, 0, 0]"
1525,mua thứ 3 mua nha mọi người,"[0, 0, 0, 0, 0, 0, 1]"
1526,sản_phẩm đóng_gói chắc cẩn_thận móp méo mua giao hàng nhanh hôm đặt hôm nhận hàng,"[1, 0, 0, 0, 0, 0, 0]"
1527,tận vĩnh_phúc hàng đến nhanh một cơn gió đóng_gói chắc_chắn hộp riêng cửa_hàng lịch_sự đầu_tiên mua hàng ưng_ý tn hi_vọng con hợp ủng_hộ,"[1, 0, 0, 0, 1, 0, 0]"
1528,ảnh video liên_quan em kiếm xu nề ta mì sa ràng hê ềêêê gái nhật nha,"[0, 0, 0, 0, 0, 0, 0]"
1529,giao hàng nhanh đóng_gói cẩn_thận càng_ngày_càng giảm_giá thế ạ mk giảm liên_tục,"[1, 1, 0, 0, 0, 0, 0]"
1530,sản_phẩm tốt giá tốt giao hàng nhanh mua giá flash sale cảm_ơn đóng_gói đẹp chắc_chắn date xa,"[1, 1, 0, 1, 0, 1, 0]"
1531,đợt giao hàng lâu mọi_khi gói hàng kỹ mua sale 841k,"[1, 1, 0, 0, 0, 0, 0]"
1532,giao bọc cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
1533,dùng merries _sánh loại mom lựa_chọn nhé yubest merries mỏng nhẹ phần đai chun lưng dày ngăn phân lỏng tốt con m ị ngày 3 4 merries tràn ngược lưng bẩn áo _thường yubest thấm đc lâu merries,"[0, 0, 0, 0, 0, 0, 1]"
1534,hàng đóng_gói cẩn_thận nhé ủng_hộ dài_dài luôn,"[1, 0, 0, 0, 0, 0, 0]"
1535,mẹ ơi kinh_khủng,"[0, 0, 0, 0, 0, 0, 1]"
1536,giao hàng nhanh đóng_gói cẩn_thận thanks ️ ️ ️ ️ ️ ️,"[1, 0, 0, 0, 0, 0, 0]"
1537,chất_lượng sản_phẩm tuyệt vơi mua nhieu giá rẻ giao hàng nhanh,"[1, 1, 0, 1, 0, 0, 0]"
1538,giao hàng nhanh đóng_gói thủ_công,"[1, 0, 0, 0, 0, 0, 0]"
1539,vỏ như_thể cắt r tự dập dính bằng eo nến p sữa chất_lượng in bìa 07032020 p ngày sx hay hạn hoang_mang,"[0, 0, 0, 0, 0, 1, 0]"
1540,hạt sữa to sữa mua hàng_xách tay hạt sữa to sữa mua hàng_xách tay biết chất_lượng tn,"[0, 0, 0, 0, 0, 0, 1]"
1541,đánh_giá mang tính_chất nhận xu shsjsns skmsnsnss js nsnsnanansnsnnsnsnsnshnnsns,"[0, 0, 0, 0, 0, 0, 0]"
1542,đóng_gói chèn xốp cẩn_thận hộp móp méo đặt số 4 to mới số 4 019 check mã_vạch hàng chuẩn thứ mua sữa,"[1, 0, 1, 0, 0, 0, 0]"
1543,now ship hàng siêu nhanh mua thứ n sữa tốt date mới,"[1, 0, 0, 1, 0, 1, 0]"
1544,bọc cẩn_thận giao đúng phân_loại giao hàng nhanh hài_lòng,"[1, 0, 0, 0, 0, 0, 0]"
1545,sữa pediasure hương vani 850g date mới nhất 2022 phân_loại hàng 850g sản_phẩm giống mô_tả,"[0, 0, 0, 0, 0, 0, 0]"
1546,đóg gói chac chắn shipper thân_thiện 5,"[1, 0, 0, 0, 1, 0, 0]"
1547,giao hàng lâu con uống hết sang họp t2 rui biết tnao,"[1, 0, 0, 0, 0, 0, 0]"
1548,đợt gần tết mắc nhìu tính mua dự_trữ tết mắc thoi mua chõi khác,"[0, 1, 0, 0, 0, 0, 0]"
1549,hàng dính băng keo nhìn xấu a mong đừng dán keo a,"[1, 0, 0, 0, 0, 0, 0]"
1550,halngf đóng_gói đẹp chắc_chắn vận_chuyển nhalnh mua sữa nhìu ok,"[1, 0, 0, 0, 0, 0, 0]"
1551,bbbb bb bb nnnnnnnnnnnnnnnnnnnmmmmmmmmmmmmmmmnnnnnnn,"[0, 0, 0, 0, 0, 0, 0]"
1552,sữa tem nhãn phụ mùi_vị bột ngũ_cốc đọc thành_phần bột đậu_nành,"[0, 0, 1, 0, 0, 0, 1]"
1553,mua ưng_ý canh sale mua rẻ freeship date xa yên_tâm mua nha mẹ,"[1, 1, 0, 0, 0, 1, 0]"
1554,chờ kiểm_tra xem chất_lượng thế_nào,"[0, 0, 0, 0, 0, 0, 1]"
1555,sữa giá phải_chăng mà_lại đc bình nh mua về bé ăn thử mong bé hợp sữa,"[0, 1, 0, 0, 0, 0, 0]"
1556,bé uống 6m tới h trv bón okkkkkkkkkkkkkkkkkkkkkkk,"[0, 0, 0, 0, 0, 0, 0]"
1557,sữa thơm ngon lắm nha nhà giao hàng siêu nhanh ủng_hộ,"[1, 0, 0, 1, 0, 0, 0]"
1558,sữa chất_lượng giao hàng đúng mua thứ 4 se ủng ho,"[1, 0, 0, 1, 0, 0, 1]"
1559,hàng đóng chắc_chắn giao hành nhanh sản_phẩm chính_hãng ủng_hộ,"[1, 0, 1, 0, 0, 0, 0]"
1560,sản_phẩm tốt giao hàng nhanh đóng_gói tốt mọi người mua hàng nha,"[1, 0, 0, 1, 0, 0, 0]"
1561,viettel tb goi mi5d da duoc huy yeu cau cua quy khach de biet them thong tin ve cac goi mobile internet khac vui long bam goi 098 chi tiet lh 198 mien phi tran trong,"[0, 0, 0, 0, 0, 0, 0]"
1562,date xa đóng_gói cẩn_thận sản_phẩm tốt,"[1, 0, 0, 1, 0, 1, 0]"
1563,sữa móp date gần dc vận_chuyển nhanh,"[1, 0, 0, 0, 0, 1, 0]"
1564,đặt đi đặt lầnnnnnn giao hàng siêu nhanhhhhh chất_lượng okii,"[1, 0, 0, 1, 0, 0, 0]"
1565,mua ở đóng_gói kĩ_càng cẩn_thận ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
1566,hang nhan duoc hộp méo y hình dùng biết tốt jhhhbhhhhhhhhhbbbbbbbbnnnnnbgccc,"[0, 0, 0, 0, 0, 0, 0]"
1567,giao hàng siêu nhanh đóng_gói tốt chắc_chắn okkk lắm nhé,"[1, 0, 0, 0, 0, 0, 0]"
1568,sữa date xa móp méo giao hàng nhanh đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 1, 0]"
1569,giao hàng nhanh giá rẻ tuy_nhiên sản_phẩm bóp_méo ạ,"[1, 1, 0, 0, 0, 0, 0]"
1570,giao hàng nhanh mua con dùng thử biewts thế_nào nhưng_mà hi_vọng bé ăn no ngủ đêm ngoan,"[1, 0, 0, 0, 0, 0, 0]"
1571,sữa hàng chuẩn mua ở giá tốt nhất luông ủng_hộ lâu_dài ở,"[0, 1, 1, 0, 0, 0, 0]"
1572,sua tốt hinh an chi mag tinh_chất nhân xu khanv dinh_dưỡng sưa ai cug wen chj nak,"[0, 0, 0, 0, 0, 0, 0]"
1573,mua ở thứ giao hàng nhanh ok rẻ chất_lượng,"[1, 1, 0, 1, 0, 0, 0]"
1574,phục_vụ tốt giao hàng nhanh,"[1, 0, 0, 0, 1, 0, 0]"
1575,mua thứ n bé nhà e thích uống ủng_hộ dài_dài,"[0, 0, 0, 1, 0, 0, 1]"
1576,tốt hàng chuẩn date 2021 vẩn ok đáng mua hàng gói hàng chậm nhưn giao nhanh,"[1, 0, 0, 1, 0, 1, 0]"
1577,áo_phao lót lông tai thỏ ạ mã nay yêu ấm thôi rôi ạ phao con lót lông gió lùa nổi mầu đỏ hồng,"[0, 0, 0, 0, 0, 0, 0]"
1578,giao hàng nhanh giá tốt bé nhà tớ uống ok mua thứ,"[1, 1, 0, 1, 0, 0, 1]"
1579,mu lúc_nào hài_lòng giá_cả ok,"[0, 1, 0, 0, 0, 0, 0]"
1580,đóng_gói cẩn_thận sp đúng đặt ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
1581,đầu mua phân_vân giá sữa rẻ mọi chỗ mua bọc hàng cẩn_thận date xa sữa bóc ngửi mùi bột giống sữa con dùng yên_tâm ủng_hộ,"[0, 1, 0, 0, 0, 1, 0]"
1582,nhận dc hàng khui hàng mua mấy làn 5,"[0, 0, 0, 0, 0, 0, 1]"
1583,chua dùng chua biet the nao nhung thay cung ok 5 vi giao hàng nhanh đóng_gói đẹp,"[1, 0, 0, 0, 0, 0, 0]"
1584,đóng_gói cẩn_thận tốt lắm đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
1585,giao hang nhanh dong gói cẩn_thận chất_lượng sản_phẩm dùng mói biêt se ung ho lan,"[1, 0, 0, 0, 0, 0, 0]"
1586,thời_gian giao hàng nhanh đóng_gói tạm thích quấn bằng túi_bóng chống sốc chèn xốp kiểu,"[1, 0, 0, 0, 0, 0, 0]"
1587,giao hàng nhanh tư_vấn tận_tình trả_lời khách_hàng nhanh,"[1, 0, 0, 0, 1, 0, 0]"
1588,đóng_gói chu_đáo bé uống sữa tăng cân ổn lắm,"[1, 0, 0, 0, 0, 0, 0]"
1589,giao hàng nhanh_chóng đóng_gói sản_phẩm cẩn_thận hài_lòng giá_cả,"[1, 1, 0, 0, 0, 0, 0]"
1590,giao hàng nhanh chất_lượng ổn cảm_ơn nhé,"[1, 0, 0, 1, 0, 0, 0]"
1591,gói hàng cẩn_thận kĩ_càng hàng check mã_vạch ok rát yêu,"[1, 0, 1, 0, 0, 0, 0]"
1592,giao hàng cực nhanhh bỉm sài tốt tốt,"[1, 0, 0, 1, 0, 0, 0]"
1593,mua hàng mua giá_cả vừa_phải lòng tin mong hàng luôn hàng rõ nguồn_gốc đảm_bảo chất_lượng,"[0, 1, 0, 0, 0, 0, 0]"
1594,mua đầu biết chất_lượng 4 trl nhanhhhhh,"[0, 0, 0, 0, 1, 0, 0]"
1595,bé nhà thcihs sữa mua bao h kb chất_lượng ntn mn đánh_giá 5 m cung đặt niềm tin r mua thôi mong sữa châunr,"[0, 0, 0, 0, 0, 0, 1]"
1596,đóng_gói cẩn_thận giao hàng ok bé uống thử biết giống hàng_xách tay hay mua đánh_giá về chất_lượng,"[1, 0, 0, 0, 0, 0, 0]"
1597,chuea dùng ng riview ổn lắm ok thử hihihiiiiiiiiiiiiii,"[0, 0, 0, 0, 0, 0, 1]"
1598,sữa date 89 nói bọc hàng chắc_chắn ok giá rẻ bên ngoài,"[1, 1, 0, 0, 0, 1, 0]"
1599,mua thứ n nói chất_lượng o mn mua aaaaaaa,"[0, 0, 0, 1, 0, 0, 0]"
1600,sd biết thế_nào,"[0, 0, 0, 0, 0, 0, 0]"
1601,chất luoeng sản_phẩm tuyệt_vời giao hsngf nhsnh đóng_gói cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
1602,hàng chất_lượng cảm_ơn shopppppppoopppppppppppppppppppp,"[0, 0, 0, 1, 0, 0, 0]"
1603,mua lần_lần móp ít ở hộp hi_vọng quá_trình vận_chuyển,"[1, 0, 0, 0, 0, 0, 0]"
1604,hàng đúng nhận móp hộp biết đo vận_chuyển hay xếp_hàng,"[1, 0, 0, 0, 0, 0, 0]"
1605,sua ok lm ạ lai cok duoc trung thuong c on nhiu ạ e se mua ung ho nua ạ,"[0, 0, 0, 0, 0, 0, 1]"
1606,chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tốt,"[0, 0, 0, 1, 0, 0, 0]"
1607,giao hàng nhanh hài_lòng về sản_phẩm,"[1, 0, 0, 0, 0, 0, 0]"
1608,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp giá_cả ok,"[1, 1, 0, 1, 0, 0, 0]"
1609,nhận hàng giao nhanh đóng_gói gọn hạn sử_dụng xa t62022,"[1, 0, 0, 1, 0, 1, 0]"
1610,đầu mua hàng đóng_gói cẩn_thận date xa giả tốt siêu_thị thanks,"[1, 1, 0, 0, 0, 1, 0]"
1611,mua tiếp_tục ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
1612,đóng_gói cẩn_thận giao hàng nhanh sản_phẩm date xa_tít mù,"[1, 0, 0, 0, 0, 1, 0]"
1613,mua thứ n đóng_gói cẩn_thận,"[1, 0, 0, 0, 0, 0, 0]"
1614,giao hàng nhanh đúng sp date xa_giá tốt ủng_hộ lâu_dài,"[1, 1, 0, 0, 0, 1, 0]"
1615,giao hàng siêu nhanh mua mấy rhbbbjjjhhxbbh,"[1, 0, 0, 0, 0, 0, 0]"
1616,sản_phẩm chuẩn dùng tốt ủng_hộ tiếp giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
1617,vị ngon dễ uống bé thích uống hộp móp nói_chung o lắm,"[1, 0, 0, 0, 0, 0, 0]"
1618,rẻ mua ngoài một xíu mn ạ check kax vạch mn đánh tốt yên_tâm,"[0, 1, 0, 0, 0, 0, 0]"
1619,giao hàng nhanh hộp móp chất_lượng tốt ủng_hộ tiếp,"[1, 0, 0, 1, 0, 0, 0]"
1620,chất_lượng sản_phẩm ok đóng_gói chắc_chắn thời_gian giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
1621,oke đóng_gói chắc_chắn kĩ check code giá tốt mua thử,"[1, 1, 0, 0, 0, 0, 0]"
1622,đóng_gói cẩn_thận ship nhanh_chóng ủng_hộ ạ,"[1, 0, 0, 0, 0, 0, 0]"
1623,dùng hết lon bé hợp_tác mìh mua hàng tem mác chuẩn cty ollin yên_tâm nè ủng_hộ,"[0, 0, 1, 0, 0, 0, 0]"
1624,t2 mua hàng ở mặc_dù ở xa gói kĩ hộp móp méo date xa mng yên_tâm tin_tưởng mua hàng bên,"[1, 0, 0, 0, 0, 1, 0]"
1625,giờ hàng now ship nhanh sữa check cod ok thứ mua hành rui,"[1, 0, 1, 0, 0, 0, 0]"
1626,mua lon bé chịu mua bán đúng hàng date xa ạ,"[0, 0, 1, 0, 0, 1, 0]"
1627,thời_gian giao hàng nhanh tem chính_hãng công_ty nhập_khẩu hình_ảnh mang tính_chất nhận xu quảng_cáo,"[1, 0, 1, 0, 0, 0, 0]"
1628,mua_lẻ giá đắt mua thùng nhắn_tin tặng hộp đi tl,"[0, 1, 0, 0, 1, 0, 1]"
1629,hàng tem chính_hãng bột mịn thơm hình_dáng hộp méo_mó vừa_lòng,"[1, 0, 1, 1, 0, 0, 0]"
1630,gói cẩn_thận đáy hộp méo chút hạn dài ok chỉ_mỗi_tội giao hàng lâu ngày 1111 đến hôm_nay mới nhận đc,"[1, 0, 0, 0, 0, 1, 0]"
1631,sữa nắp xanh date mới_tinh giao hàng nhanh chất_lượng dùng tốt ủng_hộ tiếp,"[1, 0, 0, 0, 0, 1, 0]"
1632,️hàng đẹp giá siêu rẻ khách yên_tâm mua_sắm nha ️bao chất bao giá toàn hà_nội ️đổi size đổi màu đổi lỗi đảm_bảo chuẩn ảnh,"[0, 0, 0, 0, 0, 0, 0]"
1633,giao hàng nhanh sản_phẩm mới bao_bì chắc_chắn tem chống hàng giả dán nhãn tiếng việt rõ_ràng tiếp_tục ủng_hộ,"[1, 0, 1, 0, 0, 1, 0]"
1634,sản_phẩm mô_tả,"[0, 0, 0, 0, 0, 0, 1]"
1635,mua thứ e nờ ng_gói sản_phẩm đejp chắc_chắn giao hàng nhanh chát lượng satn phẩm tuyệt_vời rẻ mua ngoài miêkt mài mua kdkd kckr ochz ư kdn dke xk e ckve kd e kgvd lsj ekhd kì kk dkibe glje c keb e x,"[1, 1, 0, 1, 0, 0, 0]"
1636,đóng_gói cẩn_thận giao hàng nhanh mua tặng 5,"[1, 0, 0, 0, 0, 0, 0]"
1637,mua giao hàng nhanh sữa date xa sản_phẩm tuyệt_vời mua sale giá tốt,"[1, 1, 0, 1, 0, 1, 0]"
1638,ủng_hộ n mong nhìu ưu_đãi kh thân_thiết,"[0, 0, 0, 0, 0, 0, 1]"
1639,giao hàng nhanh giá hợp_lý biết check code mong chuẩn chính_hãng,"[1, 1, 0, 0, 0, 0, 0]"
1640,mua đợt giảm_giá sử_dụng ok ủng_hộ tiếp giao hàng tạm ổn,"[1, 1, 0, 0, 0, 0, 0]"
1641,đóng_gói sản_phẩm chắc_chắn hạn sử_dụng dài giống sữa hay mua,"[1, 0, 0, 0, 0, 1, 0]"
1642,giao hàng xong thèm trả_lời luôn vgfiiciviciggufioggii,"[0, 0, 0, 0, 1, 0, 0]"
1643,giá rẻ chú_ý giao hàng tránh móp sữa,"[1, 1, 0, 0, 0, 0, 0]"
1644,giao hàng nhanh hôm_qua đặt hnay nhận đc r đóng_gói sản_phẩm chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
1645,giao hàng nhanh đóng_gói cẩn_thận giao đúng sản_phẩm hộp mới móp tí ảnh_hưởng mấy,"[1, 0, 0, 0, 0, 0, 0]"
1646,ngày con e biết uống sữa toàn trung_thành ko_hà,"[0, 0, 0, 0, 0, 0, 1]"
1647,nhận đc hàng giao hàng siêu nhanh đóng_gói cản thận chủ lễ_phép thân_thiện dịp ủng_hộ tiếp ạ cảm_ơn nha,"[1, 0, 0, 0, 1, 0, 0]"
1648,chất_lượng sản_phẩm biết thế_nào đóng_gói cẩn_thận tgian giao hàng lâu chút chắc dịch_bệnh thông_cảm,"[1, 0, 0, 0, 0, 0, 1]"
1649,chất_lượng sản_phẩm tốt đóng_gói sản_phẩm chắc_chắn cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
1650,sữa thơm mọi người ơi ship hàng chậm chêch mã_vạch ok nhé mn,"[1, 0, 1, 1, 0, 0, 0]"
1651,sản_phẩm đóng_gói cẩn_thận khuyến_mãi giá ngợi ủng_hộ lâu_dài,"[1, 1, 0, 0, 0, 0, 0]"
1652,hàng nhận chuẩn ủng_hộ tiếp_nhận hàng nhanh_chóng s,"[1, 0, 1, 0, 0, 0, 0]"
1653,sua ngon dong goi can than giao hang nhanh tôi rat hai_long,"[1, 0, 0, 1, 0, 0, 0]"
1654,bé nhà uống sữa nan nga lc sơ_sinh mua chỗ siêu_thị đắt bán rẻ đặt mua đóng_gói chắc_chắn cẩn chất_lượng sp tin ở thui cũbg chả biết thế_nào con uống oki mua ủng_hộ tiếp,"[1, 1, 0, 0, 0, 0, 0]"
1655,chua dùng nen biết chất lượngsản phẩm co đầu_tiên mua sữa shoppe giao hàng nhanh đóng_gói đẹp va chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
1656,hàng ok ức hình,"[0, 0, 0, 1, 0, 0, 1]"
1657,mua đóng hànhmg cẩn_thận ủng_hộ tiếp,"[1, 0, 0, 0, 0, 0, 0]"
1658,sp ok giao hàng nhanh nhìn_chung hài_lòng sản_phẩm mong hiệu_quả,"[1, 0, 0, 1, 0, 0, 0]"
1659,thời_gian giao hàng nhanh đóng_gói cẩn_thận mua tặng quà,"[1, 0, 0, 0, 1, 0, 0]"
1660,hộp sữa móp méo nặng ơi nặng mặc_dù thùng bên ngoài nguyên chèn xốp bên trong,"[1, 0, 0, 0, 0, 0, 0]"
1661,săn giá sale hài_lòng 5,"[0, 1, 0, 0, 0, 0, 0]"
1662,hàng ổn z cảm_ơn nhé,"[0, 0, 0, 1, 0, 0, 1]"
1663,hộp móp chút,"[1, 0, 0, 0, 0, 0, 1]"
1664,chất_lượng sản_phẩm tuyệt_vời dóng gói cẩn thân giao hàng nhanh ủng_hộ tuêps,"[1, 0, 0, 1, 0, 0, 0]"
1665,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm đẹp xinh,"[1, 0, 0, 1, 0, 0, 0]"
1666,hàng okay đánh_giá thấp về dịch_vụ trước_sau rõ_ràng,"[0, 0, 0, 1, 1, 0, 0]"
1667,đầu mua kiểu hộp khác nan nga mua date xa gửi ship nhanh đóng_gói cẩn_thận móp méo dùng hết ổn mua ủng_hộ tiếp,"[1, 0, 0, 1, 0, 1, 0]"
1668,gjfb g v v vnvn n nvncncncn f fncncv cncncncncncnc cnfnnfncnc,"[0, 0, 0, 0, 0, 0, 0]"
1669,hx lgxohxohxogxkv lb lb lh lh hx lgxohxohxogxkv lb lb lh lh ogsotzogxogsoyzigzigzkvclhcohv,"[0, 0, 0, 0, 0, 0, 0]"
1670,giao hàng nhanh đóng_gói cẩn_thận ủng_hộ dài_dài,"[1, 0, 0, 0, 0, 0, 0]"
1671,bọc hàng cẩn_thận giao hàng siêu lâu hề nt thông_báo hách biết chất_lượng o mua,"[1, 0, 0, 0, 1, 0, 0]"
1672,thời_gian giao hàng nhanh đóng_gói sản_phẩm cẩn_thận tiếp_tục ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
1673,chất_lượng,"[0, 0, 0, 1, 0, 0, 1]"
1674,giao hàng nhanh sản_phẩm chất_lượng giá_thành hài_lòng,"[1, 1, 0, 1, 0, 0, 0]"
1675,đóng_gói kĩ giao hàng nhanh chất_lượng tốt giá_thành rẻ ️ ️ ️,"[1, 1, 0, 1, 0, 0, 0]"
1676,nhận đủ hàng 3 hộp móp mong nhận hàng móp thôi h tạm chấp_nhận,"[1, 0, 0, 0, 0, 0, 0]"
1677,lon móp check mã sp khui lon đánh_giá chất_lượng đc,"[1, 0, 1, 0, 0, 0, 0]"
1678,giao hàng nhanh hôm_nay đặt mai nhận gói hàng cẩn_thận mẫu_mã giống hộp mua hi_vọng chất_lượng tốt,"[1, 0, 0, 0, 0, 0, 0]"
1679,nhận dc hàng đóng_gói đẹp sữa mới date xa,"[1, 0, 0, 0, 0, 1, 0]"
1680,đóng_gói kĩ bóp_méo date tháng 12 xa mới tới mỗi_tội giao hàng lâu xíu chờ mòn_mỏi,"[1, 0, 0, 1, 0, 1, 0]"
1681,mua 3 chính_hãng giá rẻ ủng_hộ dài_dài luôn ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️ ️,"[0, 1, 1, 0, 0, 0, 0]"
1682,hy vong co nhieu voucher giam gia de dc mua sua giá tốt hao_tài hic,"[0, 1, 0, 0, 0, 0, 1]"
1683,phục_vụ nhiệt_tình mua đợt sale giao hàng lâu mọi_khi ngày_giờ 4 ngày mới nhận đc híc,"[1, 1, 0, 0, 1, 0, 0]"
1684,giao hang rat nhanh dong goi san pham chac chan chua su dung nen chua biet chat luong,"[0, 0, 0, 0, 0, 0, 0]"
1685,mua thứ n ưng gắn_bó lâu_dài,"[0, 0, 0, 0, 0, 0, 1]"
1686,mọi người yên_tâm mua đúng chính_hãng đủ 9 vị vị bé thích sữa nặng chi_phí vận_chuyển cao,"[1, 0, 1, 0, 0, 0, 0]"
1687,giao nhanh hàng đúng mẫu date xa thử b _thế_nào lười chụp lấy tạm ảnh hác,"[1, 0, 1, 0, 0, 1, 0]"
1688,đặt ở hài_lòng,"[0, 0, 0, 0, 0, 0, 1]"
1689,bỉm giao nhanh hàng quà tặng đúng chuẩn chọn,"[1, 0, 0, 0, 1, 0, 0]"
1690,đánh_giá tạm sữa khui ẩm bé uống tiêu_chảy đợi phản_hồi,"[0, 0, 0, 1, 0, 1, 0]"
1691,sữa sale hợp_lí mã oke giao hàng nhanh bằng nowfood ủng_hộ trong đợt sale tiếp,"[1, 1, 0, 0, 0, 0, 0]"
1692,nhận hàng bé hợp_tác ủng_hộ mall lâu_dài cảm_ơn mall,"[0, 0, 0, 1, 0, 0, 1]"
1693,mở sử_dụng mua sữa quà vui chúc buôn_bán đắt hàng,"[0, 0, 0, 0, 1, 0, 0]"
1694,sữa thơm dóng gói cẩn_thận nói_chung ổniiiiiiiiiiiiiiiiiii,"[0, 0, 0, 1, 0, 0, 0]"
1695,nhận đủ sữa trả_lời tin nhắn nhiệt_tình lắm con thử rõ hợp_tác hay cảm_ơn,"[1, 0, 0, 0, 1, 0, 0]"
1696,nhận đc hàng hài_lòng về cách đóng_gói chất_lượng sản_phẩm cảm_ơn nha,"[1, 0, 0, 1, 0, 0, 0]"
1697,dùng thử lon nhỏ ổn mua lon lớn đầu mua hy_vọng chất_lượng tốt,"[0, 0, 0, 0, 0, 0, 1]"
1698,hàng ok ung hộ,"[0, 0, 0, 1, 0, 0, 1]"
1699,video klq giao hàng nhanh đóng_gói sp chắc_chắn mua yên_tâm,"[1, 0, 0, 0, 0, 0, 0]"
1700,ok date xa mới sx 52020 vỏ ghi made in korea uống giống mọi_khi mua ngoài tiệm,"[0, 0, 0, 0, 0, 1, 0]"
1701,giao hàng nhanh đóng_gói cẩn_thận ship nhiệt_tình tiếp_tục ủng_hộ,"[1, 0, 0, 0, 1, 0, 0]"
1702,cảm_ơn phục_vụ mùa mưa_lũ phục_vụ tốt chúc bán đắt hàng,"[0, 0, 0, 0, 1, 0, 0]"
1703,giao hàng nhanh chất_lượng sử_dụng biết như_thế_nào giá rẻ mua ở quán mua 5 hộp hộp móp sp tốt quay ủng_hộ,"[1, 1, 0, 0, 0, 0, 0]"
1704,hàng chuẩn date xa đóng_gói cẩn_thận chống shock lớp,"[1, 0, 1, 0, 0, 1, 0]"
1705,bọc hàng kĩ check mã hết tiếp_tục ủng_hộ,"[1, 0, 1, 0, 0, 0, 0]"
1706,sữa vị ngọt ngon bé nhà thích uống lắm date xa_tít yên_tâm mua hàng,"[0, 0, 0, 1, 0, 1, 0]"
1707,tuyệt_vời chất lương bọc hàng cẩn_thận gdygsogeyifgchu,"[1, 0, 0, 1, 0, 0, 0]"
1708,ôi mã ngon,"[0, 0, 0, 0, 0, 0, 1]"
1709,giá sữa lên_xuống giá xăng haizzz xuống chậm chậm ng tăng nhanh canh hoài chẳng xuống giao hàng chậm,"[1, 1, 0, 0, 0, 0, 0]"
1710,pikachu một trong loài pokémon xuất_hiện trong sản_phẩm ợng quyền thương_mại video game anime truyện_tranh trò_chơi thẻ_bài liên_quan đến pokémon hợp_pháp_hoá the pokémon company một công_ty nhật_bản wikipedia,"[0, 0, 0, 0, 0, 0, 0]"
1711,đống hàng cẩn_thận okkkkkkkiiiiiiiiiiiiiiiiiiiiiii,"[1, 0, 0, 0, 0, 0, 0]"
1712,chất_lượng sản_phẩm okkkkkkkkkkkk thời_gian giao hàng lâuuuu,"[1, 0, 0, 1, 0, 0, 0]"
1713,cbi hàng nhanh giao hàng nhanh bỉm đúng size cảm_thấy mùi bỉm nó mùi mọi mua,"[1, 0, 0, 1, 0, 0, 0]"
1714,thứ 3 mua sữa mới 2th mua đến gần chục hộp trộm_vía bé hợp_tác tốt tháng hết 3 4 hộp dự trung_thành dài_dài,"[0, 0, 0, 0, 0, 0, 1]"
1715,giao hàng nhanh_chóng bsnnsnnsksns nn njsjwnsjznsjzjzns nhswjsinznzkzn mjzjwisjsnsnsn,"[1, 0, 0, 0, 0, 0, 0]"
1716,mới mua đầu biết hiệu_quả ok wuay sop mua hàng,"[0, 0, 0, 0, 0, 0, 1]"
1717,chất_lượng sản_phẩm tuyệt_vời date xa_giá tốt,"[0, 1, 0, 1, 0, 1, 0]"
1718,mua thứ 3 khỏi bàn luôn ủng_hộ dài_dài lắm luôn,"[0, 0, 0, 0, 0, 0, 1]"
1719,hàng tem đầy_đủ chất_lượng kiểm_chứng chua sử_dụng giao hàng nhanh ủng_hộ tiếp bé dùng phù_hợp tks,"[1, 0, 1, 0, 0, 0, 0]"
1720,đóng_gói cẩn_thận mua đúng thời_điểm sale mua giá tốt 833 hy_vọng chất_lượng tốt,"[1, 1, 0, 0, 0, 0, 0]"
