Unnamed: 0,text,label
4461,đơn hàng giao khách đê bui bám đầy câu thả,"[0, 0, 0, 0, 1, 0, 0]"
4462,giống mô ta tiện_dụng,"[0, 0, 0, 0, 0, 0, 1]"
4463,cảm_ơn cung_cấp sản_phẩm chính_hãng giá cực dễ_thương,"[0, 1, 1, 0, 0, 0, 0]"
4464,đặt đơn hàng loại l tặng 9 miếng vậy_mà đơn tặng 9m nhận nhận đơn hy_vọng giao hàng đúng đơn hàng khách đặt,"[1, 0, 0, 0, 1, 0, 0]"
4465,hàng mẫu_mã đúng chất_lượng ạ giá_cả phải_chăng,"[0, 1, 0, 1, 1, 0, 0]"
4466,con toàn xài tã moony thôi giá tạm ổn mắc lắm,"[0, 1, 0, 0, 0, 0, 0]"
4467,khăn ok hài_lòng về sp chọn bé trai nhận màu hồng hello kitty hic,"[0, 0, 0, 0, 0, 0, 0]"
4468,sản_phẩm tốt giá_thành hợp_lý chất_lượng đc cải_thiện tã cũ đai hông mềm_mại vạch báo tiểu thông_minh keo quấn tiện_lợi tã hăm bí_bách tràn ️ cảm_ơn pampers ra_mắt sản_phẩm mới chất_lượng như_vậy,"[0, 1, 0, 1, 0, 1, 0]"
4469,sản_phẩm đúng chính_hãng chất_lượng tốt mua đợt khuyến_mãi rẽ thị_trường,"[0, 1, 1, 1, 0, 0, 0]"
4470,sản_phẩm tốt giao hàng tốt,"[1, 0, 0, 0, 0, 0, 0]"
4471,gói hàng nhận thẩm_mỹ thất bất_ổn ta mua gói tã nhận nó bung bét bên ngoài như_,"[1, 0, 0, 0, 0, 0, 0]"
4472,mời xem hình chụp đính kèm hộp dơ_bẩn rỉ sét móp méo mất galanty tôi hỏi bạn sữa dành trẻ_em uống chất_lượng thế_ làm_sao trẻ_em 3 tuổi uống vấn_đề ai chịu trách_nhiệm hàng giao nhanh 2h đề_nghị thu_hồi giúp sản_phẩm nhanh nhất thanks,"[1, 0, 0, 0, 1, 1, 0]"
4473,hang chat luong tot gia ca hop ly,"[0, 1, 0, 1, 0, 0, 0]"
4474,nhận hàng hàng giao nhanh,"[1, 0, 0, 0, 0, 0, 0]"
4475,đóng_gói đẹp hàng chuẩn ok,"[1, 0, 1, 0, 0, 0, 0]"
4476,vui_lòng biết philipin nhật_bản sản_xuất hác nhau trc mua bịch pamper bên ngoài dùng thích mua sx philippin _vẻ thích bằng mông ướt thấm hô thoáng,"[0, 0, 0, 1, 0, 0, 0]"
4477,bịch thứ em đặt hài_lòng sp phù_hợp giá tiền_đường lưng mỏng thoáng co_dãn thoải_mái dễ_chịu mẹ mua,"[0, 1, 0, 1, 0, 0, 0]"
4478,san pham dong goi rat can than dc tang bo bong mau hong de thuong date moi tinh gia hop ly 705 500d,"[1, 1, 0, 0, 1, 0, 0]"
4479,mua tiểu ướt hết ngoài,"[0, 0, 0, 1, 0, 0, 0]"
4480,đầu cọ sợi nylon cố_định không_thể rửa bình sữa cổ hẹp,"[0, 0, 0, 0, 0, 0, 0]"
4481,sp tốt ạ,"[0, 0, 0, 0, 0, 0, 1]"
4482,quà tặng đi cung tháng bài đăng bán tặng kèm bình nước,"[0, 0, 0, 0, 1, 0, 0]"
4483,gửi hàng nhanh xong hộp móp méo hết,"[1, 0, 0, 0, 0, 0, 0]"
4484,tả oke date xa điểm trừ giao hàng lâu đóng_gói sơ xài giao 3 móc thủng lỗ góp_ý khắc_phục,"[1, 0, 0, 0, 0, 1, 0]"
4485,sản_phẩm tốt giao hàng siêu nhanh gói to tiết_kiệm,"[1, 1, 0, 0, 0, 0, 0]"
4486,sản_phẩm giới_thiệu đóng_gói cẩn_thận giao hàng nhanh cảm_ơn,"[1, 0, 0, 0, 0, 0, 0]"
4487,dùng hàng giao ướt hết vỏ hộp nhìn xấu,"[1, 0, 0, 0, 0, 0, 0]"
4488,săn sale mua rẻ quá_trời,"[0, 1, 0, 0, 0, 0, 0]"
4489,tả bé đái vón cục đùn bên đầu tả ở giữa chả tí bông thâm bé đái ướt quần miết,"[0, 0, 0, 1, 0, 0, 0]"
4490,mới mua bênh đầu tốt máy sản_phẩm khác mua ngoài cua hàng hiểu luôn,"[0, 0, 0, 0, 0, 0, 1]"
4491,hang cũ xì chia_tay lien,"[0, 0, 0, 0, 0, 1, 0]"
4492,giao hàng nhanh đóng_gói kỹ_lưỡng chất_lượng tốt,"[1, 0, 0, 1, 0, 0, 0]"
4493,sp xài ok lam,"[0, 0, 0, 1, 0, 0, 0]"
4494,con đến tuổi đi học muốn bổ_sung dinh_dưỡng vitamin khoáng_chất con friso nước hộp giấy con đến_trường,"[0, 0, 0, 0, 0, 0, 1]"
4495,ta ban khổng bi_kịch ung tham hut tốt lung thun co gian de dang khổng bi ham,"[0, 0, 0, 1, 0, 1, 0]"
4496,nhận dc hàng móc treo xe đẩy,"[0, 0, 0, 0, 0, 0, 1]"
4497,mua bỉm bé_con size nhỏ tới lớn,"[0, 0, 0, 0, 0, 0, 1]"
4498,hài_lòng giao hàng nhanh dự_kiến ủng_hộ tiêpa,"[1, 0, 0, 0, 0, 0, 0]"
4499,khăn mỏng thấm hút tốt,"[0, 0, 0, 0, 0, 0, 0]"
4500,sản_phẩm mua con dùng chất_lượng tốt đai chun xệ loại khác mỏng nhẹ nói_chung hài_lòng,"[0, 0, 0, 1, 0, 0, 0]"
4501,chất_lượng sản_phẩm ổn giao hàng nhanh tư_vấn tốt,"[1, 0, 0, 1, 1, 0, 0]"
4502,balo xinh bé 4t sữa date xa vận_chuyển nhanh hộp nguyên móp méo,"[1, 0, 0, 0, 0, 1, 0]"
4503,sữa chính_hãng hsd mới quà tặng tốt,"[0, 0, 1, 0, 1, 1, 0]"
4504,size tã sz m dành 7ki đến 11k con nhà minh tới 7 ki mặc hằn mông bé tả bé xíu thật thất_vọng bao_giờ mua,"[0, 0, 0, 1, 0, 0, 0]"
4505,hài_lòng dùng sp dài_dài tuyệt_vời,"[0, 0, 0, 0, 0, 0, 1]"
4506,hàng đẹp chất_liệu ok đóng_gói chắc_chắn,"[1, 0, 0, 1, 0, 0, 0]"
4507,tả quần xl 62 miếng khác bán 299k bạn bán 380k mắc bán trung_thực làm_sao khách_hàng mua,"[0, 1, 0, 0, 1, 0, 0]"
4508,sản_phẩm dùng ưng giá ưu_đãi giao hàng nhanh dự_kiến,"[1, 1, 0, 0, 0, 0, 0]"
4509,tã in đẹp cải_tiến mềm,"[0, 0, 0, 1, 0, 0, 0]"
4510,hàng ok bền chắc_chắn,"[0, 0, 0, 0, 0, 0, 1]"
4511,bỉm mua đúng kg bé 11kg mua xl bỉm khác rộng bỉm rẻ đòi_hỏi ng cảm_giác vón cục thích lắm,"[0, 1, 0, 1, 0, 0, 0]"
4512,balo đẹp chất_liệu ok ưng cám_ơn,"[0, 0, 0, 0, 0, 0, 0]"
4513,giao hàng nhanh đóng_gói ĩ tã quần dùng xuyên đêm bé thấm hút tốt tràn bí hăm nhẹ,"[1, 0, 0, 1, 0, 1, 0]"
4514,hồi xài tã pampers tới giờ muốn đổi nhãn_hiệu khác bé xài lúc_ khô thoáng dù đi ngủ suốt đêm tràn rãnh báo đầy dây keo cuộn dùng xong cực_kỳ tiện_lợi now giao nhanh một cơn gió dù lễ_tết nghỉ ngày,"[1, 0, 0, 1, 0, 0, 0]"
4515,sản_phẩm nguyên_vẹn nsx 112020 giá tốt,"[0, 1, 0, 0, 0, 1, 0]"
4516,sữa hạn sử_dụng lâu bộ quà tặng cực đẹp ủng_hộ dài_dài nha,"[0, 0, 0, 0, 1, 1, 0]"
4517,hàng đóng_gói kỹ giao nhanh chất tả tuy mềm thấm hút tốt đai bụng mỏng form tả ôm xệ anh nhân_viên giao hàng thân_thiện,"[1, 0, 0, 1, 0, 0, 0]"
4518,giao hàng nhanh giá 240k hợp_lý,"[1, 1, 0, 0, 0, 0, 0]"
4519,bỉm mềm mịn thấm hút tốt m chuẩn chứng_nhận hữu_cơ qc nhỉ,"[0, 0, 0, 1, 0, 0, 0]"
4520,ta mem minh se ung ho nhieu hon,"[0, 0, 0, 1, 0, 0, 0]"
4521,gia phải_chăng bí bé dễ mồ_hôi dùng trong thời_gian ngắn,"[0, 1, 0, 1, 0, 0, 0]"
4522,tả dùng tốt tràn dù bé nằm tư_thế_nào thấm,"[0, 0, 0, 1, 0, 0, 0]"
4523,sản_phẩm tốt một miếng kéo dính ở sử_dụng xong tốt hơn_nữa,"[0, 0, 0, 0, 0, 0, 1]"
4524,giao hàng nhanh gia rẻ nhận viên lịch_sự,"[1, 1, 0, 0, 0, 0, 0]"
4525,chất_lượng thường dở hàng mua co opmart u_sắc giao đúng yêu_cầu giá tương khuyến_mãi tính mắc,"[0, 0, 0, 0, 0, 0, 0]"
4526,giao hàng nhanh đúng số_lượng đóng_gói cẩn_thận hài_lòng con dùng tã goon hợp tiếp_tục ủng_hộ sorry hình_ảnh liên_quan,"[1, 0, 0, 1, 1, 0, 0]"
4527,giao hàng nhanh oki,"[1, 0, 0, 0, 0, 0, 0]"
4528,bữa pampers sale mua thử ch l dùng cảm_nhận đầu_tiên tã mỏng dùng thấm hút tương_đối ổn da bé nhà ít kích_ứng bé giờ dùng tã hoặc ít hăm rửa nước vệ_sinh sạch_ ok tã phồng cục loại khác giá mềm ngang_ngửa bobby tuy_nhiên form nhỏ đặt xl con mặc thoải_mái tiếp_tục dùng loại ban_ngày đêm merries,"[0, 1, 0, 1, 0, 1, 0]"
4529,trong quảng_cáo tặng gói nhỏ 20 miếng thực_tế gửi hàng về bọn bán hàng online thường như_vậy hài_lòng,"[0, 0, 0, 0, 1, 0, 0]"
4530,đặt đơn giao chỗ giao chỗ shiper kiểm_tra kỹ địa_chỉ,"[1, 0, 0, 0, 0, 0, 0]"
4531,mk dùng tã lâu dùng ưng thấm hút tốt mùi nhẹ mk toàn đặt_hàng đợt thử mua loại 68m thất_vọng tã mùi nhựa hăng khó_chịu lắm ạ mong kiểm_tra chất_lượng sp,"[0, 0, 0, 1, 0, 0, 0]"
4532,tã dồn bông,"[0, 0, 0, 1, 0, 0, 0]"
4533,khăn mềm mịn xài thích lắm,"[0, 0, 0, 0, 0, 0, 0]"
4534,hàng chất_lượng tốt mua bé,"[0, 0, 0, 1, 0, 0, 0]"
4535,giao nhanh giá rẻ 680k 3 bịch l54 mua ở yên_tâm dịch_vụ tốt,"[1, 1, 0, 0, 0, 0, 0]"
4536,sp ổn dùng con thường_xuyên,"[0, 0, 0, 0, 0, 0, 1]"
4537,tã mỏng thấm tốt con thoải_mái,"[0, 0, 0, 1, 0, 0, 0]"
4538,hanh rat pk giao hang nhiệt tinh thoi gian giao rat nhanh,"[1, 0, 0, 0, 0, 0, 0]"
4539,hàng giao nhanh tốt,"[1, 0, 0, 0, 0, 0, 0]"
4540,sưa mua khui mở nắp sữa vón cục chất_lượng tốt chăng sữa hạn_dùng hay cách bảo_quản,"[0, 0, 0, 1, 0, 0, 0]"
4541,giao hàng nhanh sớm yêu_cầu đối_ chất_lượng tã giống mua ở con cưng cảm_ơn nhé,"[1, 0, 0, 1, 0, 0, 0]"
4542,sp đẹp chất_lượng tốt giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
4543,balo thời_trang đường may đẹp đóng_gói cẩn_thận sản_phẩm chất_lượng thanks,"[0, 0, 0, 0, 0, 0, 0]"
4544,ưng_ý sản_phẩm hàng đóng_gói cẩn_thận giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
4545,sữa chính_hãng ngon bé thích,"[0, 0, 1, 1, 0, 0, 0]"
4546,tã xài tốt chê anh_em mạnh_dạn mua nhé,"[0, 0, 0, 1, 0, 0, 0]"
4547,hàng đầy_đủ cực đẹp,"[0, 0, 0, 0, 0, 0, 1]"
4548,sản_phẩm tốt khuyến_mãi quà tuyệt_vời,"[0, 0, 0, 1, 0, 0, 0]"
4549,tã mỏng dùng tốt,"[0, 0, 0, 1, 0, 0, 0]"
4550,san pham tot va re noi chung la ok,"[0, 1, 0, 0, 0, 0, 0]"
4551,mua cơm bo bịch bịch nsx 08 bịch ngày sản_xuất 09,"[0, 0, 0, 0, 0, 0, 1]"
4552,đóng_gói chắc_chắn mua giá sốc 5,"[0, 1, 0, 0, 0, 0, 0]"
4553,giao hàng màu hồng đặt màu xanh xin hỏi đổi đúng màu,"[0, 0, 0, 0, 1, 0, 0]"
4554,giao hàng nhanh chất luong tốt,"[1, 0, 0, 1, 0, 0, 0]"
4555,mỏng cũ dễ tuột mua gói lớn kb dùng mới hết,"[0, 0, 0, 1, 0, 0, 0]"
4556,giá_cả phải_chăng quà tặng xinh_xắn,"[0, 1, 0, 0, 1, 0, 0]"
4557,sp tốt giá 305k rẻ,"[0, 1, 0, 0, 0, 0, 0]"
4558,hàng hinhg giao hàng nhanh,"[1, 0, 0, 0, 0, 0, 0]"
4559,tã thấm hút bình_thường ôm sát mông bé bé tè một tã muốn rớt khỏi mông nói_chung tiền,"[0, 0, 0, 1, 0, 0, 0]"
4560,sx 209 tuy hết date nhưng_mà cũ thời_điểm mua gần hết năm,"[0, 0, 0, 0, 0, 1, 0]"
4561,giao hàng nhanh đóng_gói đôi_khi hộp móp zzz,"[1, 0, 0, 0, 0, 0, 0]"
4562,giao hàng nhanh sản_phẩm đúng giới_thiệu ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
4563,rẻ trường quà khuyến_mãi xứng_đáng số tiền bỏ,"[0, 1, 0, 0, 1, 0, 0]"
4564,tả tràn cho_dù mang ôm khít loại cũ,"[0, 0, 0, 1, 0, 0, 0]"
4565,hàng_hoá đóng_gói kỹ bao_bì đẹp,"[1, 0, 0, 0, 0, 0, 0]"
4566,mỏng bằng bao_bì mới,"[0, 0, 0, 1, 0, 0, 0]"
4567,bỉm mềm thích,"[0, 0, 0, 1, 0, 0, 0]"
4568,đóng_gói chắc_chắn giao hàng nhanh đúng sản_phẩm,"[1, 0, 0, 0, 1, 0, 0]"
4569,giao màu dc ưng_ý lắm chất_lượng giá ok,"[0, 0, 0, 1, 0, 0, 0]"
4570,tuyệt_vời đẹp co_giãn thấm hút tốn đáng đồng_tiền,"[0, 1, 0, 1, 0, 0, 0]"
4571,moony khỏi bàn về chất_lượng hàng đúng chính_hãng giao hàng nhanh đóng_gói cẩn_thận,"[1, 0, 1, 1, 0, 0, 0]"
4572,giao hàng nhanh_chóng đóng_gói cẩn_thận bao_bì nguyên_vẹn cảm_ơn,"[1, 0, 0, 0, 0, 0, 0]"
4573,bỉm mua ở ngoài lớn mềm mịn bỉm đặt về khô ráp mỏng cầm miếng khác hẳn luôn mọi người ạ em tức bỉm đểu hả trời mua con mặc vầy khó_chịu thật đấy,"[0, 0, 0, 1, 0, 0, 0]"
4574,date xa_giá rẻ cám_ơn ủng_hộ dài_dài ạ,"[0, 1, 0, 0, 0, 1, 0]"
4575,hàng chính_hãng giao hàng nhanh giá canh sale mềm,"[1, 1, 1, 0, 0, 0, 0]"
4576,hàng đẹp bé mặc đỡ hăm hẳn đáng mua nhé tình_yêu,"[0, 0, 0, 0, 0, 1, 0]"
4577,date xa đóng_gói cẩn_thận ưng_ý,"[1, 0, 0, 0, 0, 1, 0]"
4578,sản_phẩm đẹp dùng ok,"[0, 0, 0, 1, 0, 0, 0]"
4579,giao hang nhanh san pham dc boc ki nguyen banh minh rat ok,"[1, 0, 0, 0, 0, 0, 0]"
4580,mềm mịn thấm hút tốt,"[0, 0, 0, 1, 0, 0, 0]"
4581,sản_phẩm tốt mong_đợi hàng chất_lượng cảm_ơn,"[0, 0, 0, 1, 0, 0, 0]"
4582,bỉm loại mới chất_lượng tệ bé nhà dùng bobby bé mới dùng bỉm bé nổi mẩn đỏ luôn thâm hút bt có_điều a_giao hàng nhiệt_tình vui_vẻ,"[1, 0, 0, 1, 0, 1, 0]"
4583,chua dùng chua bít chất_lượng tam 4,"[0, 0, 0, 0, 0, 0, 1]"
4584,bỉm mỏng nhẹ thấm hút tạm phù_hợp thay thường_xuyên bé tiết_kiệm pampers huggies,"[0, 1, 0, 1, 0, 0, 0]"
4585,ủng_hộ 5sao giao hàng chậm wa,"[1, 0, 0, 0, 0, 0, 0]"
4586,hàng giao đúng mô_tả giao hàng nhanh,"[1, 0, 0, 0, 1, 0, 0]"
4587,loại siêu_thị trưng_bày kệ hàng may mặt_hàng giao hàng tận nhanh_chóng,"[1, 0, 0, 0, 0, 0, 0]"
4588,giờ nghĩ dùng pampers một than chị bạn con dị_ứng tã dùng chị giới_thiệu tã pampers đắng đo mua nhận hàng mở sản_phẩm mùi thơm dễ_chịu tã mềm nhẹ sử_dụng bé thích sản_phẩm thấm hút tốt giờ chắc chuyển dùng pampers luôn mua đúng thời_điểm giảm_giá,"[0, 1, 0, 1, 0, 0, 0]"
4589,nói_chung dùng ổn giá tốt mã giảm_giá 40k,"[0, 1, 0, 1, 0, 0, 0]"
4590,hộp đẹp dễ_thương chất_lượng sản_phẩm tốt,"[0, 0, 0, 1, 0, 0, 0]"
4591,giá tốt hàng chất_lượng đóng_gói cẩn_thận ủng_hộ lâu_dài,"[1, 1, 0, 1, 0, 0, 0]"
4592,tôi mua giá 95 hình quảng_cáo ghi tặng bình giữ nhiệt loc n loc giao hàng giờ tôi chec combo giá thấp quà tặng tii làm_ăn ì,"[0, 0, 0, 0, 1, 0, 0]"
4593,mã hàng 718868332 đặt ngày 1352020 đến nay giao hàng vui_lòng liên_hệ giao gấp giúo,"[1, 0, 0, 0, 0, 0, 0]"
4594,hàng nhập_khẩu mới sx xài hi_vọng chất_lượng tốt,"[0, 0, 0, 0, 0, 1, 0]"
4595,mua hàng online trang lazada adayroi viết nhận_xét xấu bực_bội buổi trưa nghe điện_thoại nghe chất_vấn trình_bày giải_thích bực_bội nói_cứng nhân_viên giao hàng nói chị nói_ngang giờ hàng nhiêu tiền em trả nãn thử_hỏi mua hàng online giám trả tiền nhận hàng đồng_ý hình_thức nhận hàng trả tiền an_toàn tuy_nhiên phần tin uy_tín trang tmđt chọn phần đi m suốt nhờ mẹ ở nhà nhận dùm trả tiền mẹ khoẻ cuối_cùng ôm phiền_hà,"[0, 0, 0, 0, 1, 0, 0]"
4596,nhà xài sữa nestle thôi em bé thích,"[0, 0, 0, 1, 0, 0, 0]"
4597,sp đúng chất_lượng bobby,"[0, 0, 0, 1, 0, 0, 1]"
4598,tã quần mẫu_mã đẹp thấm hút tốn tràn mua đc giá tốt hài_lòng giáo hàng nhanh,"[1, 1, 0, 1, 0, 0, 0]"
4599,sp nguyên date xa bé thích uống,"[0, 0, 0, 1, 0, 1, 0]"
4600,xài đong gói ok,"[1, 0, 0, 0, 0, 0, 0]"
4601,giá ổn hàng chất_lượng tốt gói hàng kỹ_lưỡng,"[1, 1, 0, 1, 0, 0, 0]"
4602,xin hỏi sản_phẩm tem tích quà hay,"[0, 0, 0, 0, 0, 0, 1]"
4603,tả dán chất_lượng cộng giá_cạnh_tranh giữ vững phong_độ ủng_hộ dài_dài,"[0, 1, 0, 1, 0, 0, 0]"
4604,sp nhìn ok xài xem thế_nào shipper nhiệt_tình,"[1, 0, 0, 0, 0, 0, 0]"
4605,hàng_hoá nhận méo hộp vỏ bên trong nắp hộp nhăn_nheo biết chất_lượng đúng chuẩn enfa hàng tặng giống hình_ảnh,"[1, 0, 1, 0, 1, 0, 0]"
4606,sản_phẩm dùng giao hàng cẩn_thận,"[1, 0, 0, 1, 0, 0, 0]"
4607,giao hàng chậm quy_định mua thứ 7 thứ 4 mới giao,"[1, 0, 0, 0, 0, 0, 0]"
4608,tã thấm hút tốt siêu mềm mịn bé nhà thích,"[0, 0, 0, 1, 0, 0, 0]"
4609,tả đổi_mới to tả củ chế ạ tả cũ toàn size ảo thôi size v ms đúng nè cuối_cùng bobby chịu thay_đổi size ảo,"[0, 0, 0, 0, 0, 0, 1]"
4610,ngày 06099 chương_trình sale tất_cả size sản_phẩm tã goonfriend tuy_nhiên đặt 0 đơn hàng đơn hàng 02 combo 03 gói tã quần goonfriend tách đơn hàng 02 combo thành 02 đơn hàng đơn hàng 0 combo giao ngày khác nhau giao 0 đơn hàng đơn ở trạng_thái lấy hàng trong vòng mấy ngày gửi tin nhắn xin_lỗi giao hàng trễ ngày 2099 đến tối 099 gửi tin nhắn xin_lỗi huỷ đơn hàng lỗi lưu kho hoàn tiền thanh_toán đồng_thời đặt đơn hàng 0 combo 3 gói tã tin nhắn huỷ đơn hàng lỗi lưu kho hoàn tiền thanh_toán đặt đơn hàng gồm 02 combo tách thành 02 đơn hàng đơn hàng 0 combo huỷ đơn hàng trong chương_trình cố_tình tách đơn hàng đối_ đơn hàng nh combo dễ_dàng huỷ đơn hàng kh lỗi lưu kho hài_lòng h_thức thực_hiện chương_trình ưu_đãi thực_hiện tính_toán kiểm_soát số_lượng sản_phẩm đơn đặt_hàng tương_ứng sp trong kho hoặc nêu rõ kh đc mua 0 hoặc 02 combo kh biết tránh tình_trạng kh đặt nh đơn hàng thanh_toán báo giao_dịch thành_công huỷ hầu_hết đơn hàng kh mua sản_phẩm nh chương_trình ưu_đãi ưng hộ ch trình tệ m tin_tưởng,"[0, 0, 0, 0, 1, 0, 0]"
4611,hàng chính_hãng tích điểm nhận quà tặng,"[0, 0, 1, 0, 0, 0, 0]"
4612,sp đóng_gói chắc_chắn,"[1, 0, 0, 0, 0, 0, 0]"
4613,hàng oke cây có_vẻ yếu tiền_nào_của_ấy tạm chấp_nhận,"[0, 0, 0, 0, 0, 0, 0]"
4614,quần cảm_giác size chật,"[0, 0, 0, 0, 0, 0, 1]"
4615,ship nhanh shipper thân_thiện hàng đóng_gói kĩ,"[1, 0, 0, 0, 0, 0, 0]"
4616,nhân_viên giao hàng đầu m gặp mất lịch_sự đấy sản_phẩm chắc vấn_đề,"[1, 0, 0, 0, 0, 0, 0]"
4617,bé nhà dùng đến size xxl rồi_đây thứ n mua tã bobby con tã quần bobby mềm_mại thấm hút tốt tiện_lợi dễ mặc bé yên_tâm mua tã bé có_điều bobby ít quà khuyến_mại,"[0, 0, 0, 1, 1, 0, 0]"
4618,bỉm chất_lượng giao hàng nhanh mặc thích,"[1, 0, 0, 1, 0, 0, 0]"
4619,giao nhanh hàng mới,"[1, 0, 0, 0, 0, 1, 0]"
4620,tả mềm thấm hút tốt thích bobby nhân_viên giao hàng nhiệt_tình vui_vẻ ủng_hộ dài_dài nhé,"[1, 0, 0, 1, 0, 0, 0]"
4621,mua 3 bịt tặng xe bập_bênh m biết chắn quà tặng,"[0, 0, 0, 0, 0, 0, 0]"
4622,mua ủ nóng,"[0, 0, 0, 0, 0, 0, 0]"
4623,minh mua san pham nay rat hai_long rat tot gia mềm,"[0, 1, 0, 1, 0, 0, 0]"
4624,hề quà tặng,"[0, 0, 0, 0, 1, 0, 0]"
4625,rách bên z hết,"[0, 0, 0, 1, 0, 0, 0]"
4626,tã dùng thích giá ok giao hàng nhanh ủng_hộ dài_dài,"[1, 1, 0, 1, 0, 0, 0]"
4627,sp tốt đóng_gói ok giao hàng nhanh,"[1, 0, 0, 1, 0, 0, 0]"
4628,giao hàng nhanh đầu mua,"[1, 0, 0, 0, 0, 0, 0]"
4629,mua ch miễn ship cộng phí cồng_ềnh 6 nsx mới ch tả nhìn mới bụi_bặm hay rách ch 17 miếng dùng chắc lâu đặt biệt hàng tii giao tin_tưởng,"[1, 0, 0, 0, 0, 1, 0]"
4630,giao hàng nhanh tả dùng tốt,"[1, 0, 0, 1, 0, 0, 0]"
4631,cực ktf tố,"[0, 0, 0, 0, 0, 0, 0]"
4632,xxxxxx xxxxxxx tốt giao nhanh gói kỹ xxxxxxxxxx,"[1, 0, 0, 0, 0, 0, 0]"
4633,giao hàng nhanh hàng đóng_gói kỹ bao_bì tã nhào nát quà tặng đủ thiếu set đò c nhà_tắm giống quảng_cáo,"[1, 0, 0, 0, 1, 0, 0]"
4634,hàng trông xịn phết mẹ ạ hàng việt_nam 5k cảm_quan tổng_thể giống merries nhật 17k luôn ấy dùng thử đánh_giá tiếp ạ,"[0, 0, 0, 0, 0, 0, 1]"
4635,mỏng bé tè nhìu trào thích_hợp sd ban_ngày,"[0, 0, 0, 1, 0, 0, 0]"
4636,bỉm cooling nghe tên có_vẻ thoáng mát dầy pamper độ thấm hút bằng pamper nội_địa nhật nhé,"[0, 0, 0, 1, 0, 0, 0]"
4637,giao hàng nhanh bất_ngờ,"[1, 0, 0, 0, 0, 0, 0]"
4638,ahii nhận hàng ok ủng_hộ,"[0, 0, 0, 0, 0, 0, 1]"
4639,sản_phẩm đóng_gói cẩn_thận giao hàng nhanh_chóng ủng_hộ,"[1, 0, 0, 0, 0, 0, 0]"
4640,nao mua bịch chả quà tặng đâu,"[0, 0, 0, 0, 1, 0, 0]"
4641,tã giữ dáng mỏng mát lưng thun mềm bé khó_chịu phù_hợp bé gái,"[0, 0, 0, 1, 0, 0, 0]"
4642,tã thấm hút tốt trào hay vón vành lưng thô cứng gây khó_chịu bé ngứa mẫn đỏ,"[0, 0, 0, 1, 0, 1, 0]"
4643,mua bỉm pampers giảm tính tới 4k miếng thích dùng pampers bỉm mỏng bobby huggies nhưng_mà bobby dải băng_dính cuốn miếng tã sử_dụng bây_giờ pampers dòng giữ dáng mới vạch báo tiểu dải băng_dính cuốn miếng tã sử_dụng cực_kỳ tiện gói tã đặc_biệt bé đi nặng nhìn thẩm_mỹ phát_tán mùi thích tính giá_cả chất_lượng pampers giữ dáng hội tủ tiêu_chí vạch báo tiểu bỉm mỏng dải băng cuốn miếng tã bỉm khác phân khúc bình_dân thường dòng cao_cấp mới đủ 3 tiêu_chí kết nhất_ khả_năng giữ dáng pampers bé bé ti dùng bỉm khác hay dồn xong bỉm xệ xuống nhìn kỳ,"[0, 1, 0, 1, 0, 0, 0]"
4644,sp chất_lượng giao hàng nhanh nc ok,"[1, 0, 0, 1, 0, 0, 0]"
4645,sp đóng_gói chắc_chắn giá_thành hợp_lý cảm_ơn,"[1, 1, 0, 0, 0, 0, 0]"
4646,đóng_gói sữa cẩn_thận mua chung sản_phẩm khác hộp sữa luôn chèn riêng hộp móp méo chất_lượng sữa tốt tơi thơm hạn sd mới mới đổi sữa bé chịu hợp_tác vui lắm nhân_viên giao hàng nghe bạn phản_ánh riêng mua hàng tuyệt_vời địa_chỉ cơ_quan hàng thứ 7 dời sang địa_chỉ nhà bạn vui_vẻ hàng nhỏ nói khỏi kiểm hàng bạn nhất_định chịu vui_vẻ khui hàng kiểm xin cảm_ơn về chất_lượng sản_phẩm thái_độ phục_vụ mong luôn tuyệt_vời như_vậy,"[1, 0, 0, 1, 1, 1, 0]"
4647,bỉm tốt giao nhanh tiếp_tục ủng_hộ dài_dài,"[1, 0, 0, 1, 0, 0, 0]"
4648,hang rat ok va giao hang nhiệt tinh va rat nhanh,"[1, 0, 0, 1, 0, 0, 0]"
4649,bỉm cực_kỳ mềm dùng bỉm ban_đêm bé tràn ngoài mua lớn size bé mặc thoải_mái vết hằn đóng_gói chắc_chắn cẩn_thận _điều tài_khoản now mua 3 gói giao hàng tính phí cồng_kềnh ngờ_ngợ,"[1, 0, 0, 1, 1, 0, 0]"
